2613,Overdraft,Closed,2016-07-02,,7971.77
2614,Loan,Active,2021-01-03,,4126.74
2615,Loan,Closed,2020-05-17,,26967.91
2616,Credit Card,Active,2018-02-24,,32815.47
2617,Savings,Active,2018-01-08,,9208.12
2618,Loan,Active,2016-04-04,,32702.06
2619,Investment,Active,2020-01-27,,19853.26
2620,Loan,Active,2018-03-09,,32517.81
2621,Savings,Closed,2023-11-25,2024-05-25,18712.61
2622,Checking,Inactive,2019-03-11,,34076.85
2623,Loan,Active,2018-02-28,,24280.98
2624,Overdraft,Active,2023-07-29,2024-09-11,42139.6
2625,Loan,Inactive,2019-01-04,2020-06-16,15740.72
2626,Checking,Active,2020-05-05,,47881.48
2627,Overdraft,Active,2019-06-13,2023-02-08,23159.9
2628,Loan,Inactive,2025-06-23,2025-12-14,10678.59
2629,Overdraft,Inactive,2020-12-08,,21158.79
2630,Investment,Inactive,2023-12-04,,11962.79
2631,Investment,Inactive,2019-04-19,2022-01-20,12427.72
2632,Overdraft,Closed,2024-09-05,,24879.05
2633,Savings,Inactive,2021-04-27,2023-07-02,24339.76
2634,Credit Card,Inactive,2016-02-29,2018-06-24,5906.55
2635,Checking,Active,2019-01-09,,44288.16
2636,Savings,Active,2025-12-05,,45060.07
2637,Loan,Active,2022-06-27,,3099.39
2638,Checking,Inactive,2021-09-05,,24601.2
2639,Loan,Inactive,2016-08-31,,26683.91
2640,Savings,Closed,2022-02-23,,29547.66
2641,Overdraft,Active,2019-08-14,,26708.75
2642,Loan,Active,2022-12-08,2023-09-12,18923.89
2643,Loan,Active,2017-12-22,,44874.96
2644,Credit Card,Closed,2024-07-05,,10387.42
2645,Investment,Active,2018-01-18,,13273.41
2646,Checking,Closed,2018-09-06,,43105.59
2647,Savings,Active,2018-01-17,,20494.59
2648,Credit Card,Active,2018-03-06,2020-08-05,22323.22
2649,Investment,Active,2019-08-02,,42138.68
2650,Investment,Active,2016-09-19,2022-09-02,3774.76
2651,Loan,Inactive,2020-09-10,2022-09-06,19544.77
2652,Overdraft,Inactive,2022-08-12,,8444.51
2653,Credit Card,Closed,2018-08-15,,1383.66
2654,Investment,Inactive,2017-06-10,,2304.24
2655,Savings,Closed,2017-05-03,,9946.55
2656,Overdraft,Active,2024-05-08,2025-01-18,2000.57
2657,Checking,Active,2021-02-06,,7799.64
2658,Investment,Closed,2016-04-19,2018-10-20,507.47
2659,Savings,Inactive,2018-09-24,,48377.37
2660,Credit Card,Closed,2023-06-13,,22288.1
2661,Savings,Active,2021-09-23,2026-01-19,13141.94
2662,Investment,Inactive,2020-11-25,,22542.67
2663,Investment,Active,2023-06-24,,34391.3
2664,Loan,Inactive,2016-03-16,,11875.4
2665,Savings,Closed,2020-01-11,2024-08-25,41996.61
2666,Investment,Inactive,2017-03-10,2021-07-26,31312.49
2667,Loan,Closed,2021-10-23,2021-12-28,8701.33
2668,Overdraft,Inactive,2019-03-17,,17773.35
2669,Savings,Active,2016-12-08,,26713.56
2670,Savings,Inactive,2020-12-09,,18248.11
2671,Investment,Active,2016-09-10,2021-11-07,36754.36
2672,Credit Card,Inactive,2021-07-06,,36989.88
2673,Savings,Closed,2020-12-31,,21331.57
2674,Checking,Active,2025-12-19,,30733.74
2675,Credit Card,Inactive,2022-08-06,2024-10-15,39860.34
2676,Checking,Closed,2024-03-09,,31231.2
2677,Loan,Closed,2020-10-16,,12233.14
2678,Savings,Closed,2025-07-31,2025-11-04,3887.52
2679,Credit Card,Closed,2018-02-23,,22897.52
2680,Checking,Active,2020-04-06,2024-11-05,47440.42
2681,Investment,Closed,2025-06-30,2025-09-12,25242.41
2682,Overdraft,Active,2019-07-26,,38930.98
2683,Overdraft,Closed,2020-12-15,2025-10-18,33454.39
2684,Checking,Closed,2018-08-06,2020-06-08,4707.65
2685,Savings,Active,2017-10-13,,3137.88
2686,Overdraft,Active,2023-11-21,,27978.95
2687,Investment,Active,2019-10-28,2021-07-09,38921.91
2688,Savings,Closed,2024-02-07,2025-07-21,17525.76
2689,Savings,Closed,2020-01-05,,21735.86
2690,Savings,Inactive,2020-10-24,,45895.93
2691,Investment,Closed,2023-12-06,,27159.85
2692,Overdraft,Active,2018-06-20,,9729.8
2693,Checking,Active,2022-10-14,,7645.44
2694,Savings,Closed,2024-10-08,,34078.09
2695,Loan,Closed,2025-11-26,,35315.72
2696,Checking,Active,2025-03-22,,21773.77
2697,Savings,Inactive,2021-05-02,,39180.07
2698,Checking,Active,2017-01-05,2025-04-23,13914.59
2699,Overdraft,Inactive,2024-03-31,,6639.99
2700,Loan,Active,2024-07-28,,2408.88
2701,Checking,Active,2022-01-25,,14943.65
2702,Investment,Inactive,2023-03-28,,41698.4
2703,Overdraft,Active,2017-04-17,2024-08-16,27648.83
2704,Checking,Active,2025-07-01,,5986.19
2705,Loan,Inactive,2022-11-19,,4906.28
2706,Savings,Closed,2017-12-24,,39302.31
2707,Loan,Active,2020-03-14,2021-07-15,1453.62
2708,Checking,Active,2021-04-11,,26295.75
2709,Overdraft,Inactive,2017-09-05,,37509.14
2710,Credit Card,Closed,2019-02-20,,46942.07
2711,Credit Card,Inactive,2016-05-08,,49597.24
2712,Credit Card,Closed,2019-07-17,2022-03-05,36093.04
2713,Credit Card,Inactive,2025-10-08,,9570.33
2714,Loan,Active,2016-08-26,,40211.53
2715,Loan,Active,2023-10-31,2023-11-13,42632.46
2716,Overdraft,Inactive,2024-04-11,,36523.4
2717,Savings,Active,2017-07-14,,17731.58
2718,Checking,Active,2016-07-07,,37463.1
2719,Overdraft,Closed,2022-07-16,2022-09-07,29443.54
2720,Credit Card,Closed,2016-09-13,,9564.57
2721,Credit Card,Inactive,2021-11-14,2024-01-31,2990.44
2722,Loan,Inactive,2025-03-22,2025-05-09,30495.24
2723,Credit Card,Active,2017-10-07,,43794.42
2724,Checking,Closed,2018-06-01,,23949.49
2725,Loan,Inactive,2025-08-11,2025-09-27,47385.91
2726,Investment,Inactive,2022-05-10,2024-08-18,42209.0
2727,Loan,Inactive,2017-04-17,,44003.62
2728,Investment,Inactive,2020-12-18,2023-10-02,11037.03
2729,Credit Card,Closed,2017-02-14,2022-11-23,16966.21
2730,Overdraft,Active,2022-09-22,2025-07-17,7758.65
2731,Checking,Active,2020-01-06,,22391.7
2732,Checking,Closed,2016-05-05,2022-07-06,15916.85
2733,Credit Card,Inactive,2023-05-11,,31.96
2734,Loan,Active,2016-05-28,,13998.51
2735,Checking,Closed,2023-07-03,,2321.12
2736,Investment,Active,2017-12-12,,4525.66
2737,Investment,Closed,2016-09-27,,12778.25
2738,Loan,Active,2022-04-01,,32878.67
2739,Savings,Inactive,2016-07-16,2018-10-08,48501.7
2740,Checking,Inactive,2023-10-25,,5682.08
2741,Investment,Active,2022-06-17,2023-09-25,46917.62
2742,Overdraft,Active,2020-06-27,,11748.07
2743,Investment,Active,2025-05-12,,27429.55
2744,Loan,Inactive,2022-06-15,,43873.06
2745,Checking,Inactive,2020-02-04,,11291.84
2746,Credit Card,Active,2016-05-25,2020-12-25,11499.39
2747,Investment,Inactive,2017-05-25,2022-12-13,49546.24
2748,Investment,Closed,2019-08-26,,36732.57
2749,Checking,Active,2020-10-26,,15735.0
2750,Savings,Inactive,2023-04-30,2025-07-27,16214.42
2751,Investment,Closed,2023-11-10,,8638.87
2752,Savings,Inactive,2018-09-01,,2755.97
2753,Savings,Active,2017-11-07,,21112.04
2754,Overdraft,Closed,2019-03-27,,30178.83
2755,Savings,Closed,2022-11-01,,407.4
2756,Overdraft,Closed,2018-02-17,,17983.36
2757,Checking,Inactive,2025-03-31,,24063.21
2758,Checking,Active,2024-02-17,,9162.57
2759,Credit Card,Closed,2016-02-17,,5575.87
2760,Credit Card,Active,2018-01-08,,48170.45
2761,Investment,Inactive,2019-11-15,,46291.9
2762,Overdraft,Closed,2024-05-23,2025-03-31,33966.2
2763,Overdraft,Inactive,2025-03-19,,23215.47
2764,Savings,Inactive,2025-05-13,,17347.72
2765,Overdraft,Inactive,2023-11-23,,42980.84
2766,Credit Card,Closed,2025-10-17,,3671.7
2767,Checking,Active,2021-03-11,,49488.12
2768,Checking,Closed,2020-06-03,2021-02-12,37246.69
2769,Checking,Active,2018-12-09,2018-12-19,7562.49
2770,Checking,Inactive,2023-03-26,2023-04-06,33066.31
2771,Loan,Closed,2023-10-15,,37756.9
2772,Loan,Closed,2025-07-04,2025-08-03,36341.11
2773,Credit Card,Inactive,2020-10-19,,26453.65
2774,Savings,Closed,2016-10-26,,1846.63
2775,Overdraft,Active,2018-12-12,2023-06-17,16615.01
2776,Overdraft,Inactive,2020-02-13,,30695.74
2777,Checking,Closed,2023-09-11,,4120.01
2778,Savings,Closed,2018-02-02,2024-05-16,22684.43
2779,Loan,Inactive,2018-07-28,,20882.89
2780,Investment,Active,2016-02-19,2022-07-28,21567.17
2781,Savings,Active,2022-05-02,,21994.29
2782,Checking,Closed,2024-05-01,,12423.49
2783,Savings,Closed,2016-08-15,,6452.08
2784,Loan,Active,2021-08-16,,23695.91
2785,Savings,Closed,2022-04-11,,5391.04
2786,Credit Card,Active,2025-06-01,,5903.27
2787,Overdraft,Closed,2021-03-02,,36362.31
2788,Overdraft,Inactive,2020-04-06,,21206.0
2789,Checking,Active,2019-06-13,,35691.03
2790,Overdraft,Closed,2017-09-26,,26698.66
2791,Investment,Active,2024-07-07,,47246.1
2792,Credit Card,Inactive,2025-06-17,,13659.2
2793,Loan,Closed,2022-02-06,2024-04-27,43307.44
2794,Investment,Closed,2024-08-18,2025-11-13,48640.61
2795,Checking,Closed,2017-06-13,,863.57
2796,Checking,Active,2023-09-25,,36317.03
2797,Checking,Inactive,2022-03-14,,36430.48
2798,Overdraft,Active,2018-11-09,,12931.51
2799,Savings,Active,2016-10-16,,9086.06
2800,Credit Card,Inactive,2022-09-27,,32131.36
2801,Investment,Closed,2021-01-25,,3493.63
2802,Overdraft,Inactive,2025-04-14,,27240.29
2803,Loan,Closed,2019-01-20,,32358.66
2804,Checking,Inactive,2022-05-12,,3490.98
2805,Savings,Active,2025-01-19,,45835.52
2806,Loan,Active,2021-07-22,,47658.07
2807,Credit Card,Inactive,2021-10-16,2024-03-08,39718.69
2808,Credit Card,Inactive,2016-11-04,,330.08
2809,Credit Card,Active,2024-11-10,,41745.62
2810,Checking,Closed,2016-10-13,,30411.11
2811,Overdraft,Active,2023-03-18,,18049.42
2812,Overdraft,Closed,2022-01-07,,43006.16
2813,Loan,Inactive,2021-05-07,,40492.2
2814,Checking,Inactive,2022-03-03,,22397.75
2815,Checking,Inactive,2024-06-02,,3034.13
2816,Credit Card,Inactive,2024-04-26,,34571.9
2817,Investment,Closed,2020-01-24,,21840.41
2818,Investment,Closed,2018-10-29,2025-04-11,28847.5
2819,Credit Card,Active,2023-08-04,,12272.36
2820,Credit Card,Closed,2025-03-21,2026-01-13,23852.56
2821,Loan,Active,2023-12-18,,10074.98
2822,Savings,Closed,2024-10-25,,22190.46
2823,Overdraft,Closed,2022-10-20,,38068.48
2824,Overdraft,Inactive,2020-12-23,,10223.37
2825,Investment,Inactive,2022-05-10,2024-04-24,30801.33
2826,Savings,Inactive,2016-10-06,,28548.86
2827,Investment,Active,2022-04-15,,44785.0
2828,Investment,Closed,2017-02-24,,12305.22
2829,Checking,Closed,2016-06-15,,27873.52
2830,Checking,Active,2016-04-19,,39801.08
2831,Savings,Active,2016-11-13,2017-04-01,14557.14
2832,Overdraft,Closed,2021-01-17,,23145.95
2833,Overdraft,Active,2017-12-14,2020-04-29,45423.43
2834,Checking,Inactive,2024-08-31,,3313.92
2835,Checking,Inactive,2016-10-14,2021-12-13,39492.33
2836,Savings,Closed,2025-11-24,,31778.95
2837,Checking,Active,2016-08-30,,39312.67
2838,Investment,Closed,2024-11-26,2025-01-17,31558.45
2839,Savings,Active,2017-07-16,,25145.75
2840,Checking,Active,2022-02-25,,42644.37
2841,Loan,Active,2024-06-01,2025-01-16,21895.48
2842,Credit Card,Active,2024-02-28,,14942.91
2843,Savings,Inactive,2021-01-30,2023-12-16,32147.22
2844,Overdraft,Inactive,2021-11-10,,912.29
2845,Overdraft,Inactive,2016-04-29,,13026.22
2846,Credit Card,Active,2017-10-31,,21160.54
2847,Overdraft,Active,2020-07-28,2026-01-26,9829.85
2848,Loan,Active,2023-02-23,,24177.72
2849,Loan,Active,2021-01-08,,31661.86
2850,Savings,Active,2024-12-21,,23173.23
2851,Loan,Inactive,2025-10-04,,28999.83
2852,Checking,Active,2016-03-04,,41505.27
2853,Investment,Inactive,2025-02-14,,2261.54
2854,Investment,Active,2025-12-04,,9801.41
2855,Checking,Active,2025-05-28,,13929.1
2856,Loan,Inactive,2025-11-02,,45081.52
2857,Savings,Inactive,2024-08-01,,42642.87
2858,Checking,Closed,2024-01-31,2024-10-01,44715.98
2859,Loan,Closed,2023-03-18,2023-06-16,40919.76
2860,Overdraft,Active,2019-11-27,,36626.94
2861,Credit Card,Closed,2022-06-01,,5625.63
2862,Savings,Inactive,2016-03-07,,34202.93
2863,Overdraft,Closed,2021-05-06,2024-08-16,46495.78
2864,Investment,Inactive,2020-12-07,2021-10-07,27711.73
2865,Credit Card,Inactive,2023-09-06,,22519.56
2866,Credit Card,Closed,2020-05-14,,45767.55
2867,Loan,Closed,2018-08-21,,42376.49
2868,Overdraft,Inactive,2017-01-26,2021-07-11,7289.68
2869,Overdraft,Active,2025-02-22,2025-08-12,45913.71
2870,Savings,Active,2022-05-15,,14037.96
2871,Savings,Inactive,2021-02-15,,22053.37
2872,Overdraft,Closed,2017-07-02,,49936.13
2873,Checking,Active,2024-05-03,,47200.43
2874,Checking,Closed,2025-10-02,,17127.27
2875,Credit Card,Closed,2017-03-23,,39901.11
2876,Investment,Active,2021-08-04,2022-03-14,41206.33
2877,Savings,Active,2018-02-16,2025-02-27,3354.95
2878,Overdraft,Inactive,2022-03-19,,26797.88
2879,Savings,Closed,2023-09-12,,32713.1
2880,Checking,Active,2016-03-25,,46245.07
2881,Checking,Active,2019-04-12,2019-11-14,32496.75
2882,Savings,Inactive,2018-05-20,2019-08-20,22938.36
2883,Investment,Closed,2019-01-12,,21382.32
2884,Credit Card,Active,2023-01-10,2024-06-26,36582.88
2885,Overdraft,Closed,2016-11-16,,30589.03
2886,Investment,Active,2018-09-08,,16354.3
2887,Loan,Inactive,2021-03-03,2025-09-29,45596.64
2888,Investment,Closed,2020-04-27,,6593.37
2889,Checking,Active,2021-06-24,2024-06-02,5340.9
2890,Loan,Active,2022-11-01,,9455.91
2891,Investment,Active,2023-06-04,,26388.17
2892,Overdraft,Closed,2020-07-03,,49166.3
2893,Investment,Inactive,2019-12-20,,30530.39
2894,Checking,Inactive,2018-05-06,,26842.26
2895,Investment,Active,2024-03-15,,22880.52
2896,Credit Card,Inactive,2017-02-08,,43054.2
2897,Loan,Active,2017-01-04,2026-01-10,23970.7
2898,Overdraft,Closed,2017-10-19,,42205.46
2899,Savings,Inactive,2017-04-19,2024-11-20,24423.91
2900,Loan,Closed,2021-06-22,,38170.93
2901,Savings,Active,2023-12-02,,351.23
2902,Overdraft,Inactive,2016-10-06,,11041.79
2903,Overdraft,Closed,2020-04-14,2024-07-13,13060.37
2904,Investment,Active,2021-04-06,2021-09-22,1924.35
2905,Loan,Inactive,2021-02-13,2021-11-12,30663.61
2906,Loan,Active,2017-01-06,,37702.48
2907,Loan,Active,2024-01-04,2025-07-07,10304.6
2908,Overdraft,Inactive,2024-08-24,,49205.33
2909,Overdraft,Inactive,2021-08-03,2023-09-10,43138.76
2910,Savings,Active,2025-02-02,,36863.98
2911,Loan,Inactive,2023-11-14,2025-09-16,31651.83
2912,Investment,Inactive,2021-08-21,,11316.31
2913,Investment,Active,2019-02-01,,1064.7
2914,Loan,Inactive,2020-04-09,,6132.31
2915,Overdraft,Closed,2025-05-19,,27047.03
2916,Overdraft,Inactive,2022-07-17,,28806.94
2917,Loan,Closed,2021-09-05,,9576.2
2918,Credit Card,Closed,2018-10-22,2021-11-30,10903.35
2919,Investment,Active,2017-01-14,2019-10-20,41244.2
2920,Loan,Active,2020-08-19,,41505.47
2921,Loan,Active,2025-12-16,2026-01-16,43617.71
2922,Loan,Inactive,2025-10-21,,9169.67
2923,Overdraft,Closed,2025-11-24,,34813.48
2924,Checking,Closed,2024-04-15,,10044.4
2925,Savings,Active,2025-01-06,,17851.06
2926,Loan,Active,2022-04-23,,11459.65
2927,Overdraft,Closed,2024-06-04,,19776.21
2928,Investment,Active,2021-11-04,,26505.78
2929,Investment,Inactive,2018-07-27,2021-10-29,20397.46
2930,Investment,Active,2025-11-03,,177.02
2931,Overdraft,Inactive,2022-08-03,,20763.07
2932,Overdraft,Closed,2022-11-05,,45193.85
2933,Checking,Closed,2023-08-31,,1035.67
2934,Checking,Active,2021-02-28,2023-12-27,8865.29
2935,Loan,Inactive,2017-03-23,2021-01-25,19236.34
2936,Investment,Active,2021-09-11,,19396.94
2937,Loan,Closed,2018-01-04,,31620.32
2938,Investment,Closed,2016-08-08,2018-09-10,48839.3
2939,Savings,Inactive,2020-03-10,,16636.7
2940,Loan,Inactive,2025-10-20,,14432.91
2941,Savings,Inactive,2019-04-30,,47016.66
2942,Loan,Active,2017-05-06,2025-07-27,11945.85
2943,Overdraft,Active,2023-08-18,2025-02-24,49262.73
2944,Credit Card,Active,2018-09-08,,2279.15
2945,Credit Card,Active,2025-12-14,2026-01-03,14065.15
2946,Credit Card,Active,2025-04-14,,12139.42
2947,Credit Card,Closed,2016-10-26,2025-05-23,7444.6
2948,Checking,Inactive,2020-12-10,,26791.13
2949,Loan,Active,2016-11-27,2023-01-11,10001.07
2950,Savings,Closed,2022-06-27,,42969.56
2951,Savings,Closed,2018-11-20,2023-04-27,8971.45
2952,Savings,Closed,2023-10-11,,48397.69
2953,Loan,Inactive,2022-06-30,2024-07-25,28566.18
2954,Investment,Active,2020-08-22,,27262.18
2955,Overdraft,Closed,2021-08-04,2025-03-31,45311.94
2956,Savings,Closed,2023-09-15,,29490.77
2957,Investment,Active,2022-03-02,2023-03-16,42908.47
2958,Overdraft,Active,2021-04-09,,13692.04
2959,Checking,Inactive,2022-11-03,,12497.42
2960,Credit Card,Active,2022-08-28,2024-12-25,36168.96
2961,Overdraft,Inactive,2021-04-12,,27899.08
2962,Investment,Inactive,2020-11-07,2023-08-05,48717.16
2963,Checking,Active,2025-12-24,,49799.41
2964,Credit Card,Inactive,2024-08-15,,43087.38
2965,Overdraft,Inactive,2022-08-02,,17664.37
2966,Loan,Active,2025-05-26,,29312.68
2967,Credit Card,Inactive,2019-06-17,,26184.48
2968,Credit Card,Active,2024-02-12,,11280.95
2969,Loan,Closed,2017-09-03,,2395.37
2970,Overdraft,Active,2019-10-12,2024-12-15,24553.28
2971,Checking,Closed,2022-08-27,,15794.01
2972,Savings,Active,2021-03-01,,41002.93
2973,Investment,Active,2022-01-09,,20398.68
2974,Overdraft,Inactive,2018-06-05,,9619.44
2975,Overdraft,Active,2022-06-16,,29373.16
2976,Credit Card,Closed,2019-11-25,2024-05-19,48946.72
2977,Overdraft,Closed,2021-08-08,,40761.6
2978,Savings,Closed,2020-07-08,,1667.89
2979,Savings,Closed,2020-03-03,,113.07
2980,Savings,Closed,2025-10-09,2025-10-27,4242.35
2981,Loan,Active,2021-11-13,2024-09-05,42163.27
2982,Loan,Inactive,2017-02-18,,30526.38
2983,Checking,Inactive,2023-02-24,,38232.26
2984,Loan,Inactive,2020-04-20,,24423.19
2985,Overdraft,Inactive,2022-01-11,,48770.86
2986,Savings,Active,2019-06-03,2025-04-20,26720.62
2987,Loan,Closed,2016-11-06,,49700.33
2988,Checking,Active,2020-09-21,,46282.92
2989,Investment,Inactive,2023-10-27,,33177.64
2990,Loan,Inactive,2025-06-07,,26263.81
2991,Overdraft,Inactive,2019-06-27,,26811.44
2992,Loan,Inactive,2024-01-05,,2473.4
2993,Loan,Closed,2019-12-25,2022-07-27,9718.01
2994,Loan,Closed,2016-10-28,,5400.36
2995,Credit Card,Inactive,2019-01-02,,16458.56
2996,Checking,Closed,2021-11-26,,28387.46
2997,Overdraft,Inactive,2024-10-01,2025-04-26,40314.47
2998,Overdraft,Closed,2020-01-30,2022-05-19,18057.17
2999,Credit Card,Inactive,2020-11-22,,25376.74
3000,Overdraft,Inactive,2018-01-27,,40292.13
3001,Overdraft,Closed,2021-05-07,2024-11-01,20475.23
3002,Overdraft,Closed,2017-05-14,,1412.44
3003,Investment,Closed,2017-02-11,2023-06-25,44610.63
3004,Overdraft,Closed,2021-03-18,,43520.02
3005,Credit Card,Inactive,2022-10-29,,27604.17
3006,Credit Card,Inactive,2017-01-23,,693.25
3007,Checking,Active,2023-01-15,,8014.33
3008,Overdraft,Inactive,2025-03-16,2025-10-23,19780.86
3009,Savings,Closed,2019-04-20,2019-10-06,8854.07
3010,Savings,Inactive,2022-09-16,,48756.88
3011,Savings,Closed,2016-03-01,2024-11-27,39485.02
3012,Overdraft,Active,2018-10-12,,4652.02
3013,Investment,Active,2017-01-17,,9325.68
3014,Overdraft,Closed,2024-05-19,,5756.95
3015,Overdraft,Inactive,2022-11-15,,34798.34
3016,Investment,Closed,2019-10-21,,46494.53
3017,Checking,Active,2016-06-25,,2761.96
3018,Savings,Inactive,2023-01-14,2026-01-23,34904.07
3019,Savings,Inactive,2024-09-15,,23034.23
3020,Credit Card,Inactive,2019-09-15,,21105.0
3021,Overdraft,Inactive,2021-08-11,,333.08
3022,Savings,Active,2023-06-08,,36416.23
3023,Investment,Inactive,2021-11-16,,31063.57
3024,Overdraft,Closed,2018-04-16,,24668.95
3025,Investment,Closed,2025-07-30,,22358.84
3026,Checking,Active,2022-03-13,,39490.21
3027,Overdraft,Closed,2021-12-19,,26392.99
3028,Investment,Inactive,2019-10-16,2022-08-07,18906.68
3029,Investment,Closed,2018-04-13,2023-01-28,12354.04
3030,Overdraft,Closed,2017-01-30,,26015.14
3031,Checking,Closed,2018-12-10,,42110.43
3032,Investment,Inactive,2023-12-07,2024-12-07,4380.76
3033,Overdraft,Active,2018-08-03,2023-03-16,215.57
3034,Loan,Active,2018-06-26,,14064.24
3035,Loan,Inactive,2016-11-08,,5982.62
3036,Loan,Inactive,2023-10-30,,37290.47
3037,Credit Card,Inactive,2025-10-15,,3189.91
3038,Loan,Active,2025-07-02,2025-10-13,1953.98
3039,Loan,Closed,2016-10-20,,15657.21
3040,Credit Card,Closed,2018-12-22,2023-02-27,30245.5
3041,Loan,Inactive,2024-06-16,,5666.06
3042,Investment,Active,2019-09-04,,6217.13
3043,Savings,Active,2023-06-21,,5789.09
3044,Credit Card,Closed,2023-03-27,,17087.07
3045,Savings,Inactive,2023-04-07,2024-08-28,44388.61
3046,Loan,Closed,2022-05-22,2022-10-06,38758.88
3047,Savings,Inactive,2023-11-13,,21442.53
3048,Investment,Active,2017-11-22,,5046.14
3049,Loan,Active,2021-02-27,,40732.14
3050,Credit Card,Closed,2018-04-12,2023-09-07,28326.55
3051,Checking,Inactive,2022-08-01,2022-11-30,3249.88
3052,Investment,Closed,2025-08-31,2026-01-13,47473.6
3053,Investment,Inactive,2020-01-05,,44485.76
3054,Checking,Active,2025-02-10,,34057.26
3055,Investment,Closed,2016-11-23,,30292.86
3056,Credit Card,Inactive,2022-07-04,,1249.99
3057,Investment,Inactive,2023-09-30,2025-10-02,18916.91
3058,Overdraft,Active,2020-07-27,2025-08-16,21849.0
3059,Overdraft,Active,2020-07-05,,32377.38
3060,Loan,Active,2025-04-25,,11262.53
3061,Overdraft,Closed,2019-03-01,,13846.79
3062,Loan,Inactive,2021-03-31,2025-02-26,17184.72
3063,Investment,Closed,2025-10-15,,15052.49
3064,Investment,Closed,2021-09-24,,17311.95
3065,Investment,Closed,2017-08-22,,13282.35
3066,Savings,Inactive,2020-10-27,2025-02-24,29790.83
3067,Credit Card,Inactive,2017-03-14,,23075.15
3068,Investment,Inactive,2021-12-02,,17222.97
3069,Loan,Closed,2016-04-19,,22087.66
3070,Loan,Active,2020-08-12,,27123.64
3071,Overdraft,Inactive,2022-11-09,,41465.42
3072,Credit Card,Inactive,2025-02-04,,34785.98
3073,Investment,Active,2024-02-02,,31005.69
3074,Investment,Inactive,2016-12-21,,8746.31
3075,Investment,Inactive,2024-11-04,2025-06-09,23423.03
3076,Savings,Active,2018-07-27,,21123.22
3077,Loan,Inactive,2023-10-09,2025-10-18,12753.2
3078,Overdraft,Active,2025-09-10,2025-10-30,40462.29
3079,Loan,Closed,2023-05-12,2024-09-29,23278.66
3080,Loan,Active,2019-09-18,,24399.79
3081,Savings,Inactive,2021-06-20,,37438.15
3082,Savings,Closed,2025-05-13,,1454.13
3083,Credit Card,Inactive,2021-12-30,,27055.7
3084,Overdraft,Closed,2025-07-04,2025-08-01,10985.44
3085,Investment,Active,2025-01-01,,20301.55
3086,Savings,Active,2023-01-21,2023-02-04,20353.75
3087,Loan,Active,2025-07-01,,20722.92
3088,Savings,Active,2022-01-22,,28122.04
3089,Investment,Closed,2023-06-19,,4325.0
3090,Savings,Active,2022-10-28,2023-02-12,19489.41
3091,Savings,Inactive,2018-03-14,2025-04-04,5360.58
3092,Checking,Active,2022-11-04,,17174.73
3093,Checking,Active,2025-07-16,,41899.77
3094,Investment,Inactive,2025-04-21,,16511.99
3095,Savings,Active,2024-09-12,2024-12-08,16504.06
3096,Checking,Closed,2017-02-23,,44129.88
3097,Loan,Closed,2023-10-05,2024-12-13,16878.58
3098,Savings,Inactive,2019-08-15,,41848.08
3099,Credit Card,Inactive,2021-02-23,,13530.74
3100,Checking,Inactive,2019-03-07,2023-05-11,37240.11
3101,Checking,Active,2018-12-25,,9158.67
3102,Loan,Inactive,2017-05-02,,48461.23
3103,Investment,Closed,2020-05-06,,39153.03
3104,Checking,Active,2021-10-17,2025-08-31,7031.3
3105,Savings,Inactive,2019-03-31,,5403.52
3106,Savings,Active,2023-10-10,,8779.85
3107,Checking,Closed,2020-05-22,,27275.85
3108,Loan,Closed,2021-06-16,,49410.65
3109,Credit Card,Active,2024-04-09,,4117.74
3110,Loan,Closed,2019-12-27,,46435.32
3111,Overdraft,Active,2023-01-25,,6610.51
3112,Savings,Active,2019-01-14,,45542.27
3113,Credit Card,Closed,2017-11-02,,6520.91
3114,Checking,Closed,2023-02-10,,8718.11
3115,Checking,Closed,2017-03-02,,33368.47
3116,Checking,Closed,2023-12-11,,40748.51
3117,Checking,Inactive,2018-07-21,,23663.91
3118,Loan,Inactive,2019-10-23,,24457.21
3119,Checking,Inactive,2021-07-10,,31143.7
3120,Credit Card,Active,2017-08-02,,27947.13
3121,Overdraft,Inactive,2024-07-16,,46592.9
3122,Overdraft,Active,2019-05-05,2024-06-06,20202.82
3123,Overdraft,Active,2017-12-07,,48009.17
3124,Credit Card,Active,2025-05-12,,1589.91
3125,Credit Card,Closed,2016-04-26,,43837.82
3126,Savings,Inactive,2024-09-11,2026-01-29,262.1
3127,Overdraft,Closed,2018-09-06,,16828.05
3128,Checking,Active,2021-12-20,,647.87
3129,Overdraft,Active,2021-12-21,,36341.15
3130,Investment,Active,2022-12-01,,43637.83
3131,Savings,Inactive,2023-01-27,2024-09-15,17961.62
3132,Loan,Closed,2018-12-08,,27656.2
3133,Credit Card,Active,2021-09-29,2023-07-19,49332.04
3134,Investment,Active,2019-12-12,,6497.06
3135,Savings,Closed,2018-08-07,,12641.74
3136,Loan,Active,2017-08-18,2023-10-13,19758.24
3137,Savings,Inactive,2018-03-31,,42657.35
3138,Investment,Active,2024-05-13,2026-01-12,10867.09
3139,Loan,Active,2024-06-24,2024-11-15,10387.06
3140,Checking,Active,2021-07-08,,2407.92
3141,Loan,Active,2018-05-12,2019-05-08,44529.59
3142,Investment,Active,2025-03-01,,17680.59
3143,Savings,Inactive,2017-02-27,,22929.98
3144,Investment,Closed,2016-06-09,,47218.55
